what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182046703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182050363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182050498
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182053200
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182061048
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182078623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182136476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182195303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182197691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182236648
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182244142
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182247162
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182273144
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182283637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182326132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182327061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182364172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362182381366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362182383892
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1362182384263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182385373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182387217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182421213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182434195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182435396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182438346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182445969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182446860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182467660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182486617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1362182512030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362182513265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182539576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182541550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182547133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182548101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182589193
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1362182605966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182629529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182630494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182651014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182669833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182670920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182701191
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182746699
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182746755
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182747697
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182747761
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182756064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182757137
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1362182765522
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1362182765551
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1362182765567
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1362182765571
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1362182765573
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1362182765583
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1362182765588
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1362182765613
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1362182765614
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1362182765773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362182779488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182781190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182782001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182804587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182805568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182852703
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182853308
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182871531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362182896117
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182900892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182904363
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362182909641
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1362182929869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182930801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362182955125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362182964674
