what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165949137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165949236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165952350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165955422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165969530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362165994858
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1362166003144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166003950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166004865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166009483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166014836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166015748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166016893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166017938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166018054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166022078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166027240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166042936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166067933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166069089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166128994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362166142631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362166146087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362166146939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362166147138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362166147332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362166147695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1362166153402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1362166167361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166178551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166185744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166186640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166191547
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362166192245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166195445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166197822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362166209260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362166210072
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362166211983
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1362166213765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1362166231522
